date,adjclose,close,high,low,open,volume
2020-08-31,56.68699645996094,68.27999877929688,69.16000366210938,68.27999877929688,68.8499984741211,2630027
2020-09-01,55.44998550415039,66.79000091552734,67.72000122070312,66.41999816894531,67.51000213623047,4125905
2020-09-02,56.13076400756836,67.61000061035156,67.91999816894531,66.9000015258789,66.95999908447266,2427562
2020-09-03,56.603981018066406,68.18000030517578,68.5999984741211,68.0199966430664,68.25,2379411
2020-09-04,55.400169372558594,66.7300033569336,67.44000244140625,66.66999816894531,67.12999725341797,2884072
2020-09-07,55.9315071105957,67.37000274658203,67.9000015258789,66.06999969482422,66.37000274658203,2350246
2020-09-08,56.86134338378906,68.48999786376953,68.48999786376953,67.56999969482422,67.87000274658203,2062956
2020-09-09,55.44998550415039,66.79000091552734,66.9800033569336,66.33000183105469,66.5999984741211,3026643
2020-09-10,55.391868591308594,66.72000122070312,67.87999725341797,66.29000091552734,67.87999725341797,2969184
2020-09-11,54.62807846069336,65.80000305175781,66.26000213623047,65.80000305175781,66.0,2996930
2020-09-14,54.93525314331055,66.16999816894531,66.58999633789062,65.80000305175781,66.19000244140625,1944822
2020-09-15,53.988807678222656,65.02999877929688,66.16000366210938,65.0,66.0,3757071
2020-09-16,54.545047760009766,65.69999694824219,65.83000183105469,65.01000213623047,65.5999984741211,3905800
2020-09-17,53.96390151977539,65.0,65.7699966430664,65.0,65.37000274658203,3934061
2020-09-18,53.44086456298828,64.37000274658203,65.25,64.37000274658203,65.11000061035156,6395277
2020-09-21,52.71858596801758,63.5,64.3499984741211,63.310001373291016,64.30000305175781,4649205
2020-09-22,52.36158752441406,63.06999969482422,63.279998779296875,62.63999938964844,63.0,3671667
2020-09-23,53.35783767700195,64.2699966430664,64.47000122070312,63.349998474121094,63.4900016784668,3572552
2020-09-24,53.29973220825195,64.19999694824219,64.43000030517578,63.0,63.47999954223633,2762068
2020-09-25,54.90203857421875,66.12999725341797,66.77999877929688,65.25,65.48999786376953,4021873
2020-09-28,54.370704650878906,65.48999786376953,66.63999938964844,65.04000091552734,66.5,2440377
2020-09-29,53.98050308227539,65.0199966430664,66.04000091552734,64.9000015258789,65.88999938964844,1979376
2020-09-30,52.80990219116211,63.61000061035156,64.52999877929688,63.59000015258789,64.05999755859375,4612677
2020-10-01,53.166893005371094,64.04000091552734,64.54000091552734,63.779998779296875,63.90999984741211,2109305
2020-10-02,52.90122985839844,63.720001220703125,64.25,63.560001373291016,63.91999816894531,2525561
2020-10-05,54.785804748535156,65.98999786376953,65.98999786376953,64.56999969482422,64.70999908447266,1961004
2020-10-06,54.91864776611328,66.1500015258789,66.43000030517578,65.37000274658203,66.29000091552734,2227080
2020-10-07,56.0975456237793,67.56999969482422,67.61000061035156,66.16000366210938,66.16999816894531,3011826
2020-10-08,56.545867919921875,68.11000061035156,68.37999725341797,67.61000061035156,68.25,3174818
2020-10-09,56.213783264160156,67.70999908447266,68.55000305175781,67.70999908447266,68.5,2430743
2020-10-12,56.96097183227539,68.61000061035156,68.62000274658203,67.47000122070312,67.69000244140625,2140654
2020-10-13,57.600242614746094,69.37999725341797,70.66000366210938,69.13999938964844,69.56999969482422,3234295
2020-10-14,57.01078414916992,68.66999816894531,69.33000183105469,68.56999969482422,68.91000366210938,2158016
2020-10-15,57.51721954345703,69.27999877929688,69.72000122070312,68.33000183105469,68.62000274658203,2461648
2020-10-16,57.4840087890625,69.23999786376953,69.6500015258789,68.93000030517578,69.0,2994507
2020-10-19,58.12327575683594,70.01000213623047,70.25,69.5199966430664,69.8499984741211,1711635
2020-10-20,57.40098571777344,69.13999938964844,70.44999694824219,69.0199966430664,70.01000213623047,3276870
2020-10-21,57.84099197387695,69.66999816894531,69.81999969482422,69.08000183105469,69.20999908447266,3012271
2020-10-22,57.5587272644043,69.33000183105469,69.45999908447266,68.66000366210938,69.01000213623047,2607989
2020-10-23,58.03195571899414,69.9000015258789,69.91000366210938,68.95999908447266,69.62000274658203,2327154
2020-10-26,57.87421417236328,69.70999908447266,70.0999984741211,69.5,69.94999694824219,1509835
2020-10-27,57.07720184326172,68.75,69.37999725341797,68.30999755859375,69.0999984741211,2139783
2020-10-28,56.82813262939453,68.44999694824219,68.79000091552734,67.66000366210938,68.0199966430664,2260344
2020-10-29,56.57077407836914,68.13999938964844,68.66999816894531,67.75,68.1500015258789,2736317
2020-10-30,57.301353454589844,69.0199966430664,69.62999725341797,68.04000091552734,68.1500015258789,3779713
2020-11-02,57.17683029174805,68.87000274658203,69.69999694824219,66.04000091552734,69.68000030517578,3410760
2020-11-03,57.96553421020508,69.81999969482422,70.44999694824219,68.9800033569336,69.06999969482422,4195170
2020-11-04,56.7949333190918,68.41000366210938,69.72000122070312,67.87000274658203,69.5,2725022
2020-11-05,57.84099197387695,69.66999816894531,69.66999816894531,68.30999755859375,68.38999938964844,3856662
2020-11-06,57.94062423706055,69.79000091552734,70.25,69.26000213623047,70.0,2084788
2020-11-09,58.37233352661133,70.30999755859375,70.58000183105469,69.80000305175781,69.87000274658203,2365509
2020-11-10,60.107486724853516,72.4000015258789,73.13999938964844,71.31999969482422,72.0,6300671
2020-11-11,61.76791000366211,74.4000015258789,74.44000244140625,72.66000366210938,72.94999694824219,5151533
2020-11-12,60.66371536254883,73.06999969482422,74.5999984741211,72.87000274658203,74.4000015258789,3365097
2020-11-13,60.72184371948242,73.13999938964844,73.41999816894531,72.52999877929688,72.80000305175781,2805108
2020-11-16,61.842628479003906,74.48999786376953,74.55999755859375,73.79000091552734,74.0,350619
2020-11-17,62.589813232421875,75.38999938964844,75.45999908447266,74.5999984741211,74.6500015258789,4312323
2020-11-18,64.3830795288086,77.55000305175781,77.55000305175781,75.44000244140625,75.45999908447266,3979413
2020-11-19,65.47895812988281,78.87000274658203,78.87000274658203,77.18000030517578,78.0,4383570
2020-11-20,66.41712188720703,80.0,80.0,78.0999984741211,78.77999877929688,6969228
2020-11-23,66.08502197265625,79.5999984741211,80.05000305175781,79.2699966430664,79.79000091552734,1945889
2020-11-24,67.38017272949219,81.16000366210938,81.52999877929688,79.94999694824219,80.01000213623047,2684006
2020-11-25,68.38471221923828,82.37000274658203,83.3499984741211,82.03500366210938,82.4000015258789,3687505
2020-11-26,67.3220443725586,81.08999633789062,81.98999786376953,81.08999633789062,81.9000015258789,2020361
2020-11-27,67.00656127929688,80.70999908447266,81.69000244140625,80.5199966430664,81.0,2403041
2020-11-30,65.64501953125,79.06999969482422,81.25,79.06999969482422,80.6500015258789,4762676
2020-12-01,66.62467956542969,80.25,80.62999725341797,78.79000091552734,79.01000213623047,2463844
2020-12-02,66.50012969970703,80.0999984741211,80.38999938964844,79.3499984741211,80.33000183105469,3014706
2020-12-03,66.05181121826172,79.55999755859375,80.0999984741211,79.4800033569336,80.0,1879664
2020-12-04,66.56654357910156,80.18000030517578,80.62000274658203,79.66999816894531,79.80000305175781,2250549
2020-12-07,67.0314712524414,80.73999786376953,80.79499816894531,80.05000305175781,80.5,2093503
2020-12-08,67.9197998046875,81.80999755859375,81.80999755859375,80.0,80.37999725341797,3903389
2020-12-09,69.05718994140625,83.18000030517578,83.5999984741211,81.83999633789062,82.0,4244217
2020-12-10,68.98246002197266,83.08999633789062,84.2699966430664,82.88999938964844,83.55000305175781,5242972
2020-12-11,68.40132904052734,82.38999938964844,83.05000305175781,82.16999816894531,82.9000015258789,2534051
2020-12-14,69.67153930664062,83.91999816894531,84.54000091552734,82.5,82.5,2641931
2020-12-15,68.96585845947266,83.06999969482422,84.45999908447266,82.80999755859375,84.30000305175781,2858544
2020-12-16,69.61344909667969,83.8499984741211,84.68000030517578,83.12999725341797,83.12999725341797,2037896
2020-12-17,70.3357162475586,84.72000122070312,84.83999633789062,84.0999984741211,84.58999633789062,4344206
2020-12-18,69.04058837890625,83.16000366210938,84.44999694824219,83.16000366210938,84.4000015258789,8380263
2020-12-21,68.90775299072266,83.0,83.51000213623047,82.33999633789062,83.12000274658203,1607940
2020-12-22,68.42623138427734,82.41999816894531,83.63999938964844,82.18000030517578,82.75,1995338
2020-12-23,69.05718994140625,83.18000030517578,83.36000061035156,82.5999984741211,82.79000091552734,1402217
2020-12-24,69.03227996826172,83.1500015258789,84.5,83.1500015258789,83.97000122070312,883611
2020-12-29,69.74626159667969,84.01000213623047,84.41999816894531,83.80000305175781,83.80000305175781,1165218
2020-12-30,69.3975601196289,83.58999633789062,83.80000305175781,83.08999633789062,83.55000305175781,1340818
2020-12-31,68.16886138916016,82.11000061035156,83.83000183105469,82.11000061035156,83.4000015258789,1120867
2021-01-04,69.53041076660156,83.75,83.91999816894531,82.16999816894531,82.2300033569336,1414844
2021-01-05,69.09870910644531,83.2300033569336,83.26000213623047,82.48500061035156,83.0,1809541
2021-01-06,68.82473754882812,82.9000015258789,83.3499984741211,82.27999877929688,82.69000244140625,2252786
2021-01-07,70.219482421875,84.58000183105469,85.18000030517578,83.69999694824219,84.37999725341797,3011086
2021-01-08,71.0912094116211,85.62999725341797,85.62999725341797,84.79499816894531,84.98999786376953,2446079
2021-01-11,70.70101165771484,85.16000366210938,85.62999725341797,84.94000244140625,85.4000015258789,1840016
2021-01-12,71.29875946044922,85.87999725341797,86.26000213623047,85.27999877929688,85.48999786376953,1940939
2021-01-13,71.37347412109375,85.97000122070312,86.0999984741211,85.11000061035156,85.4000015258789,1887641
2021-01-14,71.67237854003906,86.33000183105469,86.4000015258789,85.4000015258789,85.5,2524347
2021-01-15,70.88365936279297,85.37999725341797,86.47000122070312,85.25,86.0999984741211,2866714
2021-01-18,70.2942123413086,84.66999816894531,85.34500122070312,84.16000366210938,85.0999984741211,1469159
2021-01-19,70.65950775146484,85.11000061035156,85.61000061035156,84.91000366210938,85.0,2049672
2021-01-20,70.04515075683594,84.37000274658203,85.19000244140625,84.25,85.11000061035156,1663224
2021-01-21,70.8338394165039,85.31999969482422,85.4800033569336,84.51000213623047,85.02999877929688,2358103
2021-01-22,70.64289855957031,85.08999633789062,85.31999969482422,84.80999755859375,85.0,4575426
2021-01-25,70.79232788085938,85.2699966430664,85.73999786376953,84.80000305175781,85.11000061035156,1361881
2021-01-27,71.89651489257812,86.5999984741211,86.91999816894531,85.86000061035156,86.05999755859375,2843239
2021-01-28,70.68439483642578,85.13999938964844,85.45999908447266,83.9000015258789,85.30999755859375,3455937
2021-01-29,69.33116149902344,83.51000213623047,86.08999633789062,83.37999725341797,85.98999786376953,4486404
2021-02-01,70.30250549316406,84.68000030517578,84.68000030517578,82.0199966430664,83.0,2604306
2021-02-02,71.8882064819336,86.58999633789062,86.97000122070312,85.3499984741211,85.62000274658203,2678902
2021-02-03,72.71842956542969,87.58999633789062,88.4800033569336,87.12000274658203,87.20999908447266,2455634
2021-02-04,72.27840423583984,87.05999755859375,88.12999725341797,86.76000213623047,87.87000274658203,2315913
2021-02-05,73.59016418457031,88.63999938964844,88.88999938964844,87.8499984741211,88.19999694824219,2242933
2021-02-08,73.57355499267578,88.62000274658203,89.19999694824219,88.5999984741211,88.80000305175781,1820303
2021-02-09,72.57728576660156,87.41999816894531,88.70999908447266,87.04000091552734,88.37999725341797,1882826
2021-02-10,71.49801635742188,86.12000274658203,88.47000122070312,85.7699966430664,88.0,3228687
2021-02-11,72.2701187133789,87.05000305175781,87.19000244140625,85.25,85.94000244140625,2322335
