date,adjclose,close,high,low,open,volume
2020-01-02,63.10221862792969,79.87999725341797,80.22000122070312,79.38999938964844,79.79000091552734,1416232
2020-01-03,63.441898345947266,80.30999755859375,81.19000244140625,80.25,80.97000122070312,1622784
2020-01-06,63.015316009521484,79.7699966430664,79.87999725341797,79.2300033569336,79.7300033569336,2129260
2020-01-07,64.14498138427734,81.19999694824219,81.19999694824219,80.18000030517578,80.81999969482422,2417468
2020-01-08,63.907989501953125,80.9000015258789,81.25,80.02999877929688,81.22000122070312,1719114
2020-01-09,64.37406158447266,81.48999786376953,81.83999633789062,81.16999816894531,81.5,3014295
2020-01-10,65.17192840576172,82.5,82.5,81.6050033569336,81.62999725341797,2875353
2020-01-13,65.15612030029297,82.4800033569336,82.58000183105469,81.7300033569336,82.0999984741211,1434635
2020-01-14,65.70118713378906,83.16999816894531,83.5199966430664,82.7699966430664,82.95999908447266,2703855
2020-01-15,66.08830261230469,83.66000366210938,83.7699966430664,83.0999984741211,83.0999984741211,2039328
2020-01-16,66.72026062011719,84.45999908447266,84.45999908447266,83.87999725341797,84.0,3058484
2020-01-17,66.39639282226562,84.05000305175781,84.95999908447266,84.01000213623047,84.73999786376953,2401336
2020-01-20,66.30158233642578,83.93000030517578,84.4000015258789,83.83000183105469,84.0,1980399
2020-01-21,65.94608306884766,83.4800033569336,83.87999725341797,83.19999694824219,83.87999725341797,1923944
2020-01-22,66.71236419677734,84.44999694824219,84.55999755859375,83.48999786376953,83.5,3656698
2020-01-23,66.76764678955078,84.5199966430664,84.94999694824219,84.26000213623047,84.44000244140625,2105704
2020-01-24,67.09943389892578,84.94000244140625,85.4000015258789,84.7699966430664,84.9000015258789,2839291
2020-01-28,66.3726577758789,84.0199966430664,84.06999969482422,83.54000091552734,83.69999694824219,2273413
2020-01-29,66.83875274658203,84.61000061035156,84.86000061035156,84.16000366210938,84.44000244140625,1877335
2020-01-30,67.49442291259766,85.44000244140625,85.44000244140625,84.68000030517578,84.83999633789062,3176161
2020-01-31,67.35221862792969,85.26000213623047,85.97000122070312,84.9000015258789,85.56999969482422,6713764
2020-02-03,66.79135131835938,84.55000305175781,84.94999694824219,84.05999755859375,84.1500015258789,2139581
2020-02-04,66.60176849365234,84.30999755859375,84.69000244140625,83.96499633789062,84.4000015258789,2564013
2020-02-05,65.78810119628906,83.27999877929688,85.0,83.27999877929688,85.0,3166202
2020-02-06,66.53856658935547,84.2300033569336,84.3499984741211,83.5,83.93000030517578,3581220
2020-02-07,66.98883819580078,84.80000305175781,84.80000305175781,83.94999694824219,84.62000274658203,3368097
2020-02-10,66.60965728759766,84.31999969482422,84.73999786376953,84.08000183105469,84.73999786376953,1818742
2020-02-11,66.92564392089844,84.72000122070312,85.0,84.5199966430664,84.80000305175781,1913033
2020-02-12,69.65890502929688,88.18000030517578,88.55999755859375,86.19999694824219,86.19999694824219,7132862
